id 2gis;id родителя;Наименование;Емайл;Телефон1;Телефон2;Сайт;Соц. сети VK;Соц. сети одноклассники;Соц. сети Insagram;Соц. сети Facebook;Соц. сети youtube;Адрес;Долгота;Широта;geometry
70000001038306000;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоград, Латвийская улица, 60;44.535004;48.507999;POINT(44.535004 48.507999)
70000001038306100;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоград, улица Мясникова, 43;44.625905;48.824536;POINT(44.625905 48.824536)
70000001038306100;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоград, микрорайон Водстрой, улица Луконина, 16;44.563211;48.842096;POINT(44.563211 48.842096)
70000001038523600;70000001038523600;Акрон Волга;;79608699866;;;;;;;;Россия, Волгоград, улица Маршала Ерёменко, 45;44.570398;48.788026;POINT(44.570398 48.788026)
70000001038788600;70000001038788600;Промцветмет;;78442503027;;;;;;;;Россия, Волгоград, улица Николая Кибальчича, 18;44.568709;48.790306;POINT(44.568709 48.790306)
70000001038864600;70000001038864600;Орион;;79053393831;;vtormet-orion.ru;;;;;;Россия, Волгоградская область, Городищенский район, село Орловка, Автомагистральная улица, 10;44.558001;48.848755;POINT(44.558001 48.848755)
70000001039010200;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, Московская улица, 2;44.505378;48.739353;POINT(44.505378 48.739353)
70000001039011200;70000001038864600;Орион;;79053393831;;vtormet-orion.ru;;;;;;Россия, Волгоград, улица Землячки, 31Ак2;44.504668;48.76135;POINT(44.504668 48.76135)
70000001039015100;4644873986673110;Волгоградская Металлургическая Компания;;79682861068;;;;;;;;Россия, Волгоград, Хрустальная улица, 68;44.535849;48.788377;POINT(44.535849 48.788377)
70000001039073400;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, посёлок Ангарский, Новорядская улица, 65;44.485947;48.726927;POINT(44.485947 48.726927)
70000001039124000;70000001039124000;Пункт приема лома;;79275020850;;;;;;;;Россия, Волгоград, Хабаровская улица, 2;44.551713;48.49997;POINT(44.551713 48.49997)
70000001039163400;70000001039163400;ВМС РЕЦИКЛИНГ;;79608702067;;vms34.ru;;;;;;Россия, Волгоград, улица Михайлова, 1Г;44.614092;48.808625;POINT(44.614092 48.808625)
70000001039267000;70000001032441500;УК ВМС;;79195465176;;;;;;;;Россия, Волгоград, Елецкий переулок, 538;44.475769;48.707787;POINT(44.475769 48.707787)
70000001039428600;70000001021623800;Сеть пунктов приема стеклотары и макулатуры;;79023102397;;;;;;;;Россия, Волгоградская область, Волжский, 1-й Индустриальный проезд, 18;44.770075;48.801718;POINT(44.770075 48.801718)
70000001039721100;70000001039721100;ВолМетКом;;79608698686;;;;;;;;Россия, Волгоград, улица Вершинина, 1Б;44.550285;48.765934;POINT(44.550285 48.765934)
70000001039840000;70000001031103800;Пункт приема лома;;79616830022;;;;;;;;Россия, Волгоград, Песчанокопская улица, 2А/1;44.445388;48.684166;POINT(44.445388 48.684166)
70000001039930500;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, улица Рокоссовского, 129А;44.520964;48.728621;POINT(44.520964 48.728621)
70000001039945200;70000001024469700;Метальянс, компания;;78442592676;;;;;;;;Россия, Волгоград, улица Вершинина, 1Б;44.550285;48.765934;POINT(44.550285 48.765934)
70000001040330200;70000001040330200;Стилпроф;;79064517434;;;;;;;;Россия, Волгоград, улица Алехина, 18Б;44.53354;48.760815;POINT(44.53354 48.760815)
70000001040475000;70000001040475000;Пункт приема металлолома;;79996253894;;;;;;;;Россия, Волгоград, улица 40 лет ВЛКСМ, 72Б;44.592847;48.497033;POINT(44.592847 48.497033)
70000001040532100;4644873986672040;ВМС;;78442594949;;vms34.ru;;;https://instagram.com/gk_vms;https://facebook.com/vms34;https://youtube.com/channel/UCbKkbgeZLL0I1crd7srZ3Pw;Россия, Волгоград, Мачтозаводская улица, 1А;44.601273;48.518515;POINT(44.601273 48.518515)
70000001040533000;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоградская область, Волжский, улица имени Космонавтов, 16Л;44.755541;48.796312;POINT(44.755541 48.796312)
70000001040533700;70000001033171100;МетКом;metkom34@bk.ru;79616766776;;;;;;;;Россия, Волгоград, посёлок ГЭС, улица Гидростроителей, 3;44.645084;48.83533;POINT(44.645084 48.83533)
70000001040612600;70000001040612600;Прометей;;79996292668;;;;;;;;Россия, Волгоград, улица Домостроителей, 13Б;44.463624;48.771504;POINT(44.463624 48.771504)
70000001040644500;70000001040644500;Втормет34;;79375362666;;;;;;;;Россия, Волгоград, Крутой проезд, 3;44.48239;48.776343;POINT(44.48239 48.776343)
70000001040680200;4644873986842650;ТМК Чермет-Волжский;;78442319673;;;;;;;;Россия, Волгоград, улица Моцарта, 45;44.588319;48.49179;POINT(44.588319 48.49179)
70000001040734400;70000001036091400;Рэдмэджик;;79053305090;;redmagic.su;;;;;;Россия, Волгоград, Историческая улица, 179;44.476156;48.760548;POINT(44.476156 48.760548)
70000001040767600;70000001040767600;Volgopet34;;79996279919;;;;;;;;Россия, Волгоград, улица Домостроителей, 8А;44.458486;48.768963;POINT(44.458486 48.768963)
70000001041136200;70000001041136200;ВМП;;79044043994;;;;;;;;Россия, Волгоград, Волжский проспект, 28А;44.594733;48.783824;POINT(44.594733 48.783824)
70000001041274700;70000001038864600;Орион, компания по покупке и продаже лома цветных и черных металлов;;79053393831;;vtormet-orion.ru;;;;;;Россия, Волгоград, улица Землячки, 31А;44.503563;48.761207;POINT(44.503563 48.761207)
70000001041333600;70000001041333600;Пункт приема;;;;;;;;;;Россия, Волгоград, улица 64-й Армии, 24;44.423362;48.6117;POINT(44.423362 48.6117)
70000001041384100;70000001041384100;УРАЛМЕТПРОМ;;79954068880;;;;;;;;Россия, Волгоград, Хрустальная улица, 70;44.53681;48.789682;POINT(44.53681 48.789682)
70000001041748000;70000001038788600;Промцветмет;;78442503027;;;;;;;;Россия, Волгоград, улица Добролюбова, 36;44.431743;48.589411;POINT(44.431743 48.589411)
70000001041748000;70000001038788600;Промцветмет;;78442503027;;;;;;;;Россия, Волгоградская область, Волжский, улица имени Космонавтов, 16Б;44.75343;48.794585;POINT(44.75343 48.794585)
70000001041749100;70000001036091000;Пункт приема вторсырья;;79965102659;;metall0lom-vlg.ulcraft.com/;;;;;;Россия, Волгоград, улица Добролюбова, 36С6;44.432614;48.590377;POINT(44.432614 48.590377)
70000001041812200;70000001031417000;Акрон Волга;;79375660393;;vol.akron-group.ru;;;;;;Россия, Волгоград, Лазоревая улица, 46А;44.513732;48.51361;POINT(44.513732 48.51361)
70000001042068100;70000001034881700;Пункт приема батареек;;;;;;;;;;Россия, Волгоград, Университетский проспект, 107;44.436073;48.636558;POINT(44.436073 48.636558)
70000001042642400;70000001042642400;А-полимет;;78442714404;;;;;;;;Россия, Волгоград, улица Тракторостроителей, 35;44.600168;48.78862;POINT(44.600168 48.78862)
10978052372694400;10978060962629000;Вологодская Ломоперерабатывающая Компания;;78172500458;+7 (8172) 708242;;;;;;;Россия, Вологда, Доронинская улица, 50А;39.953075;59.228453;POINT(39.953075 59.228453)
10978052372694700;10978060962629300;Вторцветмет;;78172216297;+7 (8172) 216085;vpvcm.ru/;;;;;;Россия, Вологда, Элеваторная улица, 41;39.968949;59.213809;POINT(39.968949 59.213809)
10978052372697600;10978060962632200;Вологдаметтрейд;;78172218554;79215310024;;;;;;;Россия, Вологда, улица Александра Клубова, 25;39.817016;59.237232;POINT(39.817016 59.237232)
10978052372697600;10978060962632200;Природоохранный центр;;78172543724;+7 (8172) 543714;ecolog35.ru;;;;;;Россия, Вологда, улица Гоголя, 110;39.904485;59.224443;POINT(39.904485 59.224443)
10978052372704900;10978060962639500;ВторРесурсВологда;;79217220938;+7 (8172) 278274;;;;;;;Россия, Вологда, улица Саммера, 45;39.929953;59.231565;POINT(39.929953 59.231565)
10978052372719300;10978060962639500;Фатар;;79212344454;+7 (8172) 585158;lom35.ru;;;;;;Россия, Вологда, улица Преображенского, 57;39.820457;59.217963;POINT(39.820457 59.217963)
10978052372738000;10978060962629500;Дамир;;78172722619;+7 (8172) 722250;;;;;;;Россия, Вологда, Октябрьская улица, 43;39.869128;59.221072;POINT(39.869128 59.221072)
10978052372745700;10978060962629000;Вологодская Ломоперерабатывающая Компания;;78172500267;;;;;;;;Россия, Вологда, улица Луначарского, 1А;39.828407;59.237908;POINT(39.828407 59.237908)
10978052372752400;10978060962629300;Вторцветмет;;78172724490;;vpvcm.ru/;;;;;;Россия, Вологда, Товарная улица, 1А/1;39.860019;59.220206;POINT(39.860019 59.220206)
70000001006403400;70000001006403400;Природоохранный центр-Групп;;;;;;;;;;Россия, Вологда, улица Саммера, 41;39.925722;59.23064;POINT(39.925722 59.23064)
70000001018572600;70000001018572600;МеталлВторИнвест;;79535171717;79005356677;vipww88.wixsite.com/metall;https://vk.com/club123219312;;;;;Россия, Вологда, улица Саммера, 70;39.952105;59.23638;POINT(39.952105 59.23638)
